LAT,LON,ID,STA_NAME,CODE,SOURCE,ELEVATION,DATE_TIME,SEA_LEVEL_PRESSURE,SURFACE_PRESSURE,PRECIPITABLE_WATER
638,-888888.00000,-888888.00000,-888888.00000,6.2,125,-5.1,3.6,-888888.00000,-888888.00000,
624,-888888.00000,7.6,-12.4,-888888.00000,-888888.00000,-888888.00000,-888888.00000,22.7,-888888.00000,
616,-888888.00000,-888888.00000,-888888.00000,4.6,145,-2.6,3.8,-888888.00000,-888888.00000,
593,-888888.00000,-888888.00000,-888888.00000,3.1,140,-2,2.4,-888888.00000,-888888.00000,
588,-888888.00000,3.4,-12.6,-888888.00000,-888888.00000,-888888.00000,-888888.00000,29.9,-888888.00000,
572,-888888.00000,-888888.00000,-888888.00000,4.1,115,-3.7,1.7,-888888.00000,-888888.00000,
567,-888888.00000,2.2,-26.8,-888888.00000,-888888.00000,-888888.00000,-888888.00000,9.6,-888888.00000,
551,-888888.00000,-888888.00000,-888888.00000,5.7,135,-4,4,-888888.00000,-888888.00000,
531,-888888.00000,0,-23,-888888.00000,-888888.00000,-888888.00000,-888888.00000,15.8,-888888.00000,
503,-888888.00000,-3.7,-17.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,32.9,-888888.00000,
500,5870,-4.3,-17.3,8.7,120,-7.5,4.3,35.6,-888888.00000,
478,-888888.00000,-6.7,-21.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,29.3,-888888.00000,
461,-888888.00000,-6.9,-28.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,15.5,-888888.00000,
455,-888888.00000,-888888.00000,-888888.00000,9.8,105,-9.5,2.5,-888888.00000,-888888.00000,
438,-888888.00000,-888888.00000,-888888.00000,8.7,120,-7.5,4.3,-888888.00000,-888888.00000,
400,7590,-15.1,-29.1,11.3,105,-10.9,2.9,29.2,-888888.00000,
389,-888888.00000,-888888.00000,-888888.00000,12.9,90,-12.9,0,-888888.00000,-888888.00000,
370,-888888.00000,-19.7,-27.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,49,-888888.00000,
345,-888888.00000,-888888.00000,-888888.00000,14.4,65,-13.1,-6.1,-888888.00000,-888888.00000,
331,-888888.00000,-888888.00000,-888888.00000,17,60,-14.7,-8.5,-888888.00000,-888888.00000,
300,9710,-29.7,-44.7,22.6,55,-18.5,-13,21.9,-888888.00000,
287,-888888.00000,-31.1,-52.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,10.8,-888888.00000,
268,-888888.00000,-888888.00000,-888888.00000,18.5,70,-17.4,-6.3,-888888.00000,-888888.00000,
250,10990,-38.9,-67.9,15.9,85,-15.8,-1.4,3.1,-888888.00000,
247,-888888.00000,-39.3,-67.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,3.5,-888888.00000,
246,-888888.00000,-888888.00000,-888888.00000,14.4,75,-13.9,-3.7,-888888.00000,-888888.00000,
225,-888888.00000,-888888.00000,-888888.00000,14.9,70,-14,-5.1,-888888.00000,-888888.00000,
206,-888888.00000,-888888.00000,-888888.00000,17.5,70,-16.4,-6,-888888.00000,-888888.00000,
200,12480,-51.1,-63.1,18,65,-16.3,-7.6,22.6,-888888.00000,
154,-888888.00000,-65.9,-71.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,42.8,-888888.00000,
150,14280,-67.3,-73.3,21.1,65,-19.1,-8.9,42.2,-888888.00000,
132,-888888.00000,-71.3,-81.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,21.4,-888888.00000,
120,-888888.00000,-888888.00000,-888888.00000,19.5,65,-17.7,-8.2,-888888.00000,-888888.00000,
100,16630,-83.9,-88.9,14.9,90,-14.9,0,41.8,-888888.00000,
94,-888888.00000,-85.9,-90.4,17,100,-16.7,3,44.8,-888888.00000,
91,-888888.00000,-83.9,-89.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,34.8,-888888.00000,
88,-888888.00000,-84.7,-89,-888888.00000,-888888.00000,-888888.00000,-888888.00000,47,-888888.00000,
87,-888888.00000,-888888.00000,-888888.00000,23.7,110,-22.3,8.1,-888888.00000,-888888.00000,
86,-888888.00000,-81.7,-88.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,30,-888888.00000,
82,-888888.00000,-888888.00000,-888888.00000,17,75,-16.4,-4.4,-888888.00000,-888888.00000,
80,-888888.00000,-76.5,-86.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,19.3,-888888.00000,
75,-888888.00000,-78.3,-87.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,22.3,-888888.00000,
74,-888888.00000,-888888.00000,-888888.00000,14.9,85,-14.8,-1.3,-888888.00000,-888888.00000,
70,18640,-74.1,-88.1,16.5,110,-15.5,5.6,10.1,-888888.00000,
68,-888888.00000,-69.7,-87.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,5.7,-888888.00000,
67,-888888.00000,-888888.00000,-888888.00000,17.5,115,-15.9,7.4,-888888.00000,-888888.00000,
64,-888888.00000,-67.7,-88.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,3.6,-888888.00000,
61,-888888.00000,-69.3,-90.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,3.4,-888888.00000,
61,-888888.00000,-888888.00000,-888888.00000,19,125,-15.6,10.9,-888888.00000,-888888.00000,
58,-888888.00000,-64.9,-91.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.4,-888888.00000,
58,-888888.00000,-888888.00000,-888888.00000,13.4,105,-12.9,3.5,-888888.00000,-888888.00000,
55,-888888.00000,-888888.00000,-888888.00000,5.7,45,-4,-4,-888888.00000,-888888.00000,
52,-888888.00000,-888888.00000,-888888.00000,5.7,320,3.7,-4.4,-888888.00000,-888888.00000,
51,-888888.00000,-66.9,-95.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.8,-888888.00000,
50,20670,-66.9,-95.9,2.6,335,1.1,-2.4,0.8,-888888.00000,
50,-888888.00000,-888888.00000,-888888.00000,2.6,340,0.9,-2.4,-888888.00000,-888888.00000,
47,-888888.00000,-888888.00000,-888888.00000,1,15,-0.3,-1,-888888.00000,-888888.00000,
45,-888888.00000,-888888.00000,-888888.00000,0.5,0,0,-0.5,-888888.00000,-888888.00000,
45,-888888.00000,-60.5,-94.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
43,-888888.00000,-888888.00000,-888888.00000,7.7,230,5.9,4.9,-888888.00000,-888888.00000,
41,-888888.00000,-888888.00000,-888888.00000,7.7,210,3.9,6.7,-888888.00000,-888888.00000,
39,-888888.00000,-62.3,-95.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
39,-888888.00000,-888888.00000,-888888.00000,2.1,265,2.1,0.2,-888888.00000,-888888.00000,
37,-888888.00000,-888888.00000,-888888.00000,8.2,315,5.8,-5.8,-888888.00000,-888888.00000,
35,-888888.00000,-63.3,-96.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
34,-888888.00000,-888888.00000,-888888.00000,12.3,320,7.9,-9.4,-888888.00000,-888888.00000,
34,-888888.00000,-62.3,-95.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
33,-888888.00000,-59.5,-93.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
31,-888888.00000,-888888.00000,-888888.00000,18.5,280,18.2,-3.2,-888888.00000,-888888.00000,
30,23840,-57.1,-91.1,21.1,275,21,-1.8,0.6,-888888.00000,
29,-888888.00000,-56.7,-91.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
26,-888888.00000,-58.3,-92.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
24,-888888.00000,-888888.00000,-888888.00000,17,245,15.4,7.2,-888888.00000,-888888.00000,
23,-888888.00000,-888888.00000,-888888.00000,13.9,275,13.8,-1.2,-888888.00000,-888888.00000,
22,-888888.00000,-888888.00000,-888888.00000,14.4,270,14.4,0,-888888.00000,-888888.00000,
21,-888888.00000,-888888.00000,-888888.00000,15.9,275,15.8,-1.4,-888888.00000,-888888.00000,
20,26400,-55.3,-90.3,15.9,275,15.8,-1.4,0.5,-888888.00000,
17,-888888.00000,-888888.00000,-888888.00000,16.5,280,16.2,-2.9,-888888.00000,-888888.00000,
16,-888888.00000,-888888.00000,-888888.00000,12.9,275,12.9,-1.1,-888888.00000,-888888.00000,
15,-888888.00000,-888888.00000,-888888.00000,17,270,17,0,-888888.00000,-888888.00000,
15,-888888.00000,-53.7,-88.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
14,-888888.00000,-888888.00000,-888888.00000,13.9,280,13.7,-2.4,-888888.00000,-888888.00000,
14,-888888.00000,-888888.00000,-888888.00000,16.5,285,15.9,-4.3,-888888.00000,-888888.00000,
14,-888888.00000,-50.1,-86.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
12,-888888.00000,-888888.00000,-888888.00000,20.1,290,18.9,-6.9,-888888.00000,-888888.00000,
12,-888888.00000,-50.9,-86.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
