LAT,LON,ID,STA_NAME,CODE,SOURCE,ELEVATION,DATE_TIME,SEA_LEVEL_PRESSURE,SURFACE_PRESSURE,PRECIPITABLE_WATER
505,-888888.00000,-3.1,-48.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.6,-888888.00000,
500,5880,-3.7,-44.7,8.7,130,-6.7,5.6,2.5,-888888.00000,
456,-888888.00000,-888888.00000,-888888.00000,10.3,115,-9.3,4.4,-888888.00000,-888888.00000,
442,-888888.00000,-8.3,-29.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,16.6,-888888.00000,
422,-888888.00000,-888888.00000,-888888.00000,11.3,90,-11.3,0,-888888.00000,-888888.00000,
400,7610,-14.9,-31.9,7.2,105,-7,1.9,22.1,-888888.00000,
390,-888888.00000,-888888.00000,-888888.00000,6.7,110,-6.3,2.3,-888888.00000,-888888.00000,
372,-888888.00000,-19.5,-33.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,27.8,-888888.00000,
360,-888888.00000,-888888.00000,-888888.00000,11.3,70,-10.6,-3.9,-888888.00000,-888888.00000,
359,-888888.00000,-21.7,-34.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,29.9,-888888.00000,
350,-888888.00000,-21.9,-39.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,18,-888888.00000,
331,-888888.00000,-888888.00000,-888888.00000,13.9,70,-13.1,-4.8,-888888.00000,-888888.00000,
318,-888888.00000,-888888.00000,-888888.00000,15.4,70,-14.5,-5.3,-888888.00000,-888888.00000,
315,-888888.00000,-27.5,-40.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,27.9,-888888.00000,
300,9720,-29.7,-48.7,17.5,80,-17.2,-3,14,-888888.00000,
257,-888888.00000,-888888.00000,-888888.00000,15.9,85,-15.8,-1.4,-888888.00000,-888888.00000,
256,-888888.00000,-38.3,-64.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,4.8,-888888.00000,
250,10990,-38.7,-68.7,13.9,90,-13.9,0,2.7,-888888.00000,
246,-888888.00000,-888888.00000,-888888.00000,14.4,85,-14.3,-1.3,-888888.00000,-888888.00000,
235,-888888.00000,-888888.00000,-888888.00000,11.3,70,-10.6,-3.9,-888888.00000,-888888.00000,
229,-888888.00000,-42.3,-75.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.5,-888888.00000,
225,-888888.00000,-888888.00000,-888888.00000,14.9,75,-14.4,-3.9,-888888.00000,-888888.00000,
200,12490,-50.5,-75.5,15.9,90,-15.9,0,3.6,-888888.00000,
163,-888888.00000,-888888.00000,-888888.00000,18,75,-17.4,-4.7,-888888.00000,-888888.00000,
160,-888888.00000,-63.3,-76.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,15.6,-888888.00000,
150,14290,-66.9,-76.9,19,60,-16.5,-9.5,23.1,-888888.00000,
147,-888888.00000,-888888.00000,-888888.00000,20.1,60,-17.4,-10.1,-888888.00000,-888888.00000,
127,-888888.00000,-888888.00000,-888888.00000,15.9,85,-15.8,-1.4,-888888.00000,-888888.00000,
120,-888888.00000,-888888.00000,-888888.00000,16.5,85,-16.4,-1.4,-888888.00000,-888888.00000,
114,-888888.00000,-888888.00000,-888888.00000,13.9,90,-13.9,0,-888888.00000,-888888.00000,
103,-888888.00000,-888888.00000,-888888.00000,14.9,110,-14,5.1,-888888.00000,-888888.00000,
100,16650,-82.7,-88.7,15.9,110,-14.9,5.4,35.4,-888888.00000,
92,-888888.00000,-888888.00000,-888888.00000,17,110,-16,5.8,-888888.00000,-888888.00000,
90,-888888.00000,-84.9,-89.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,42.8,-888888.00000,
87,-888888.00000,-888888.00000,-888888.00000,20.1,110,-18.9,6.9,-888888.00000,-888888.00000,
85,-888888.00000,-82.5,-89.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,29.6,-888888.00000,
83,-888888.00000,-78.5,-88.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,18.6,-888888.00000,
83,-888888.00000,-888888.00000,-888888.00000,12.9,80,-12.7,-2.2,-888888.00000,-888888.00000,
70,-888888.00000,-69.1,-87.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,5.8,-888888.00000,
68,-888888.00000,-888888.00000,-888888.00000,12.9,90,-12.9,0,-888888.00000,-888888.00000,
64,-888888.00000,-888888.00000,-888888.00000,15.4,105,-14.9,4,-888888.00000,-888888.00000,
60,-888888.00000,-71.7,-90.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,4.4,-888888.00000,
58,-888888.00000,-888888.00000,-888888.00000,13.4,115,-12.1,5.7,-888888.00000,-888888.00000,
56,-888888.00000,-71.3,-91.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,3.7,-888888.00000,
54,-888888.00000,-66.9,-90.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.2,-888888.00000,
52,-888888.00000,-888888.00000,-888888.00000,7.7,120,-6.7,3.8,-888888.00000,-888888.00000,
50,-888888.00000,-888888.00000,-888888.00000,4.6,80,-4.5,-0.8,-888888.00000,-888888.00000,
48,-888888.00000,-66.5,-90.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.2,-888888.00000,
48,-888888.00000,-888888.00000,-888888.00000,1.5,230,1.1,1,-888888.00000,-888888.00000,
45,-888888.00000,-888888.00000,-888888.00000,4.6,230,3.5,3,-888888.00000,-888888.00000,
44,-888888.00000,-61.1,-90.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.2,-888888.00000,
43,-888888.00000,-888888.00000,-888888.00000,6.7,260,6.6,1.2,-888888.00000,-888888.00000,
41,-888888.00000,-888888.00000,-888888.00000,4.1,255,4,1.1,-888888.00000,-888888.00000,
40,-888888.00000,-63.5,-91.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.2,-888888.00000,
39,-888888.00000,-888888.00000,-888888.00000,3.1,35,-1.8,-2.5,-888888.00000,-888888.00000,
38,-888888.00000,-62.9,-91.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1,-888888.00000,
37,-888888.00000,-888888.00000,-888888.00000,4.1,310,3.1,-2.6,-888888.00000,-888888.00000,
34,-888888.00000,-57.5,-91.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
34,-888888.00000,-888888.00000,-888888.00000,16.5,310,12.6,-10.6,-888888.00000,-888888.00000,
31,-888888.00000,-55.7,-90.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
27,-888888.00000,-57.9,-91.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
27,-888888.00000,-888888.00000,-888888.00000,21.1,255,20.4,5.5,-888888.00000,-888888.00000,
24,-888888.00000,-888888.00000,-888888.00000,16.5,250,15.5,5.6,-888888.00000,-888888.00000,
22,-888888.00000,-888888.00000,-888888.00000,11.8,255,11.4,3.1,-888888.00000,-888888.00000,
21,-888888.00000,-53.9,-88.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
18,-888888.00000,-55.7,-90.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
16,-888888.00000,-52.5,-88.5,7.7,285,7.4,-2,0.5,-888888.00000,
