LAT,LON,ID,STA_NAME,CODE,SOURCE,ELEVATION,DATE_TIME,SEA_LEVEL_PRESSURE,SURFACE_PRESSURE,PRECIPITABLE_WATER
345,-888888.00000,-24.7,-26.9,14.4,75,-13.9,-3.7,81.9,-888888.00000,
339,-888888.00000,-25.3,-32.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,52,-888888.00000,
330,-888888.00000,-26.3,-35.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,42.5,-888888.00000,
325,-888888.00000,-26.9,-36.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,38.2,-888888.00000,
321,-888888.00000,-27.5,-34.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,51.3,-888888.00000,
318,-888888.00000,-888888.00000,-888888.00000,21.1,80,-20.8,-3.7,-888888.00000,-888888.00000,
313,-888888.00000,-27.9,-42.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,22.5,-888888.00000,
300,9710,-29.5,-42.5,23.7,80,-23.3,-4.1,27.2,-888888.00000,
289,-888888.00000,-31.9,-44.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,26.4,-888888.00000,
277,-888888.00000,-32.7,-56.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,7.3,-888888.00000,
257,-888888.00000,-888888.00000,-888888.00000,15.4,75,-14.9,-4,-888888.00000,-888888.00000,
250,10990,-37.3,-69.3,13.4,85,-13.3,-1.2,2.2,-888888.00000,
246,-888888.00000,-888888.00000,-888888.00000,11.8,85,-11.8,-1,-888888.00000,-888888.00000,
231,-888888.00000,-40.9,-73.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.6,-888888.00000,
215,-888888.00000,-888888.00000,-888888.00000,11.8,85,-11.8,-1,-888888.00000,-888888.00000,
200,12490,-50.1,-76.1,14.4,95,-14.3,1.3,3.1,-888888.00000,
197,-888888.00000,-888888.00000,-888888.00000,14.9,100,-14.7,2.6,-888888.00000,-888888.00000,
188,-888888.00000,-888888.00000,-888888.00000,13.9,95,-13.8,1.2,-888888.00000,-888888.00000,
173,-888888.00000,-58.5,-76.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,8.1,-888888.00000,
150,14290,-66.7,-78.7,13.4,85,-13.3,-1.2,17,-888888.00000,
147,-888888.00000,-888888.00000,-888888.00000,13.9,90,-13.9,0,-888888.00000,-888888.00000,
140,-888888.00000,-888888.00000,-888888.00000,16.5,90,-16.5,0,-888888.00000,-888888.00000,
133,-888888.00000,-73.3,-79.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,39.7,-888888.00000,
120,-888888.00000,-888888.00000,-888888.00000,15.9,110,-14.9,5.4,-888888.00000,-888888.00000,
114,-888888.00000,-888888.00000,-888888.00000,9.3,115,-8.4,3.9,-888888.00000,-888888.00000,
103,-888888.00000,-888888.00000,-888888.00000,7.7,105,-7.4,2,-888888.00000,-888888.00000,
100,16640,-82.7,-87.7,10.3,120,-8.9,5.1,42.3,-888888.00000,
95,-888888.00000,-84.3,-88.8,11.8,115,-10.7,5,45.5,-888888.00000,
92,-888888.00000,-888888.00000,-888888.00000,14.9,130,-11.4,9.6,-888888.00000,-888888.00000,
87,-888888.00000,-888888.00000,-888888.00000,15.4,105,-14.9,4,-888888.00000,-888888.00000,
84,-888888.00000,-78.9,-86.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,26.3,-888888.00000,
83,-888888.00000,-888888.00000,-888888.00000,12.9,70,-12.1,-4.4,-888888.00000,-888888.00000,
78,-888888.00000,-888888.00000,-888888.00000,13.4,55,-11,-7.7,-888888.00000,-888888.00000,
74,-888888.00000,-888888.00000,-888888.00000,19.5,70,-18.3,-6.7,-888888.00000,-888888.00000,
71,-888888.00000,-77.3,-87.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,19,-888888.00000,
70,18650,-76.1,-87.1,20.1,90,-20.1,0,16.4,-888888.00000,
65,-888888.00000,-72.9,-86.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,10.5,-888888.00000,
62,-888888.00000,-66.5,-87.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,3.8,-888888.00000,
61,-888888.00000,-888888.00000,-888888.00000,19,125,-15.6,10.9,-888888.00000,-888888.00000,
59,-888888.00000,-66.7,-86.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,4.5,-888888.00000,
58,-888888.00000,-888888.00000,-888888.00000,13.4,135,-9.5,9.5,-888888.00000,-888888.00000,
56,-888888.00000,-60.3,-87.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.7,-888888.00000,
52,-888888.00000,-888888.00000,-888888.00000,8.2,250,7.7,2.8,-888888.00000,-888888.00000,
50,20690,-63.5,-87.5,6.7,265,6.7,0.6,2.5,-888888.00000,
50,-888888.00000,-888888.00000,-888888.00000,6.7,265,6.7,0.6,-888888.00000,-888888.00000,
49,-888888.00000,-64.3,-88.3,6.2,265,6.2,0.5,2.4,-888888.00000,
48,-888888.00000,-888888.00000,-888888.00000,10.3,305,8.4,-5.9,-888888.00000,-888888.00000,
45,-888888.00000,-65.1,-88.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.8,-888888.00000,
43,-888888.00000,-62.1,-88.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.9,-888888.00000,
41,-888888.00000,-888888.00000,-888888.00000,4.1,315,2.9,-2.9,-888888.00000,-888888.00000,
38,-888888.00000,-59.5,-86.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.8,-888888.00000,
37,-888888.00000,-888888.00000,-888888.00000,7.7,285,7.4,-2,-888888.00000,-888888.00000,
36,-888888.00000,-62.1,-86.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.7,-888888.00000,
36,-888888.00000,-888888.00000,-888888.00000,9.3,310,7.1,-6,-888888.00000,-888888.00000,
34,-888888.00000,-62.7,-86.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.6,-888888.00000,
34,-888888.00000,-888888.00000,-888888.00000,9.3,290,8.7,-3.2,-888888.00000,-888888.00000,
31,-888888.00000,-60.1,-86.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.1,-888888.00000,
31,-888888.00000,-888888.00000,-888888.00000,6.7,335,2.8,-6.1,-888888.00000,-888888.00000,
30,23840,-57.5,-86.5,9.8,295,8.9,-4.1,1.4,-888888.00000,
29,-888888.00000,-888888.00000,-888888.00000,15.9,275,15.8,-1.4,-888888.00000,-888888.00000,
29,-888888.00000,-55.3,-85.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.3,-888888.00000,
25,-888888.00000,-57.3,-84.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2,-888888.00000,
23,-888888.00000,-888888.00000,-888888.00000,18.5,255,17.9,4.8,-888888.00000,-888888.00000,
22,-888888.00000,-888888.00000,-888888.00000,17.5,270,17.5,0,-888888.00000,-888888.00000,
22,-888888.00000,-57.9,-84.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.9,-888888.00000,
21,-888888.00000,-888888.00000,-888888.00000,11.8,280,11.6,-2,-888888.00000,-888888.00000,
20,26420,-55.9,-84.9,8.7,280,8.6,-1.5,1.5,-888888.00000,
18,-888888.00000,-53.1,-84.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.2,-888888.00000,
17,-888888.00000,-888888.00000,-888888.00000,12.3,250,11.6,4.2,-888888.00000,-888888.00000,
16,-888888.00000,-888888.00000,-888888.00000,9.8,265,9.8,0.9,-888888.00000,-888888.00000,
13,-888888.00000,-888888.00000,-888888.00000,11.8,310,9,-7.6,-888888.00000,-888888.00000,
13,-888888.00000,-52.1,-82.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.5,-888888.00000,
