LAT,LON,ID,STA_NAME,CODE,SOURCE,ELEVATION,DATE_TIME,SEA_LEVEL_PRESSURE,SURFACE_PRESSURE,PRECIPITABLE_WATER
680,-888888.00000,8.4,5.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,79.7,-888888.00000,
664,-888888.00000,-888888.00000,-888888.00000,1.5,250,1.4,0.5,-888888.00000,-888888.00000,
661,-888888.00000,9,-1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,49.6,-888888.00000,
642,-888888.00000,7.8,-13.2,-888888.00000,-888888.00000,-888888.00000,-888888.00000,21,-888888.00000,
640,-888888.00000,-888888.00000,-888888.00000,2.6,140,-1.7,2,-888888.00000,-888888.00000,
634,-888888.00000,7.2,-15.8,-888888.00000,-888888.00000,-888888.00000,-888888.00000,17.7,-888888.00000,
623,-888888.00000,6,-11,-888888.00000,-888888.00000,-888888.00000,-888888.00000,28.4,-888888.00000,
614,-888888.00000,4.8,-1.2,-888888.00000,-888888.00000,-888888.00000,-888888.00000,65.1,-888888.00000,
595,-888888.00000,-888888.00000,-888888.00000,4.1,240,3.6,2.1,-888888.00000,-888888.00000,
590,-888888.00000,2.6,-1.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,72.2,-888888.00000,
586,-888888.00000,2.8,-7.2,-888888.00000,-888888.00000,-888888.00000,-888888.00000,47.8,-888888.00000,
573,-888888.00000,-888888.00000,-888888.00000,5.7,240,4.9,2.9,-888888.00000,-888888.00000,
552,-888888.00000,-888888.00000,-888888.00000,4.1,225,2.9,2.9,-888888.00000,-888888.00000,
548,-888888.00000,0,-17,-888888.00000,-888888.00000,-888888.00000,-888888.00000,26.6,-888888.00000,
532,-888888.00000,-888888.00000,-888888.00000,6.2,230,4.7,4,-888888.00000,-888888.00000,
512,-888888.00000,-888888.00000,-888888.00000,4.6,185,0.4,4.6,-888888.00000,-888888.00000,
507,-888888.00000,-4.9,-13.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,49.3,-888888.00000,
500,5880,-5.5,-14.5,4.6,155,-1.9,4.2,49.2,-888888.00000,
493,-888888.00000,-888888.00000,-888888.00000,5.7,120,-4.9,2.8,-888888.00000,-888888.00000,
490,-888888.00000,-6.3,-12.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,62.5,-888888.00000,
484,-888888.00000,-5.9,-13.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,53.2,-888888.00000,
456,-888888.00000,-9.3,-18.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,48,-888888.00000,
411,-888888.00000,-15.7,-18,-888888.00000,-888888.00000,-888888.00000,-888888.00000,82.5,-888888.00000,
406,-888888.00000,-888888.00000,-888888.00000,6.7,110,-6.3,2.3,-888888.00000,-888888.00000,
400,7600,-16.7,-20.3,6.7,100,-6.6,1.2,73.6,-888888.00000,
374,-888888.00000,-888888.00000,-888888.00000,11.8,90,-11.8,0,-888888.00000,-888888.00000,
362,-888888.00000,-22.3,-23.2,-888888.00000,-888888.00000,-888888.00000,-888888.00000,92.4,-888888.00000,
349,-888888.00000,-23.5,-26,-888888.00000,-888888.00000,-888888.00000,-888888.00000,79.9,-888888.00000,
345,-888888.00000,-888888.00000,-888888.00000,15.4,80,-15.2,-2.7,-888888.00000,-888888.00000,
331,-888888.00000,-25.5,-37.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,31.7,-888888.00000,
307,-888888.00000,-27.5,-51.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,8.3,-888888.00000,
300,9710,-28.9,-50.9,24.2,65,-21.9,-10.2,10.1,-888888.00000,
292,-888888.00000,-888888.00000,-888888.00000,24.2,70,-22.7,-8.3,-888888.00000,-888888.00000,
280,-888888.00000,-888888.00000,-888888.00000,25.2,70,-23.7,-8.6,-888888.00000,-888888.00000,
257,-888888.00000,-888888.00000,-888888.00000,20.6,75,-19.9,-5.3,-888888.00000,-888888.00000,
250,10990,-39.1,-63.1,19.5,75,-18.8,-5,6.1,-888888.00000,
248,-888888.00000,-39.5,-62.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,6.8,-888888.00000,
235,-888888.00000,-888888.00000,-888888.00000,16.5,80,-16.2,-2.9,-888888.00000,-888888.00000,
225,-888888.00000,-888888.00000,-888888.00000,13.4,80,-13.2,-2.3,-888888.00000,-888888.00000,
224,-888888.00000,-43.1,-75.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.7,-888888.00000,
215,-888888.00000,-888888.00000,-888888.00000,14.4,90,-14.4,0,-888888.00000,-888888.00000,
206,-888888.00000,-888888.00000,-888888.00000,17,95,-16.9,1.5,-888888.00000,-888888.00000,
200,12480,-49.9,-80.9,17,100,-16.7,3,1.4,-888888.00000,
164,-888888.00000,-61.5,-76.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,11.9,-888888.00000,
150,14290,-65.5,-78.5,23.1,115,-20.9,9.8,14.9,-888888.00000,
120,-888888.00000,-888888.00000,-888888.00000,18,110,-16.9,6.2,-888888.00000,-888888.00000,
100,16650,-81.1,-89.1,12.3,125,-10.1,7.1,25.3,-888888.00000,
97,-888888.00000,-888888.00000,-888888.00000,9.8,125,-8,5.6,-888888.00000,-888888.00000,
88,-888888.00000,-84.5,-90.5,16.5,105,-15.9,4.3,34.6,-888888.00000,
87,-888888.00000,-888888.00000,-888888.00000,17,105,-16.4,4.4,-888888.00000,-888888.00000,
81,-888888.00000,-76.7,-87.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,16.1,-888888.00000,
79,-888888.00000,-888888.00000,-888888.00000,13.4,85,-13.3,-1.2,-888888.00000,-888888.00000,
77,-888888.00000,-76.1,-86.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,19.5,-888888.00000,
75,-888888.00000,-72.7,-86.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,10.5,-888888.00000,
75,-888888.00000,-888888.00000,-888888.00000,12.3,100,-12.1,2.1,-888888.00000,-888888.00000,
71,-888888.00000,-888888.00000,-888888.00000,11.8,60,-10.2,-5.9,-888888.00000,-888888.00000,
70,-888888.00000,-69.7,-87.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,5.7,-888888.00000,
70,18680,-69.7,-87.7,10.8,55,-8.8,-6.2,5.7,-888888.00000,
68,-888888.00000,-888888.00000,-888888.00000,11.3,60,-9.8,-5.7,-888888.00000,-888888.00000,
64,-888888.00000,-888888.00000,-888888.00000,15.4,75,-14.9,-4,-888888.00000,-888888.00000,
61,-888888.00000,-71.7,-92.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,3,-888888.00000,
61,-888888.00000,-888888.00000,-888888.00000,15.4,100,-15.2,2.7,-888888.00000,-888888.00000,
57,-888888.00000,-68.5,-93.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.7,-888888.00000,
55,-888888.00000,-64.3,-93.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1,-888888.00000,
55,-888888.00000,-888888.00000,-888888.00000,8.7,160,-3,8.2,-888888.00000,-888888.00000,
52,-888888.00000,-888888.00000,-888888.00000,5.7,185,0.5,5.7,-888888.00000,-888888.00000,
52,-888888.00000,-66.5,-94.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1,-888888.00000,
50,20700,-65.1,-96.1,1,140,-0.6,0.8,0.6,-888888.00000,
48,-888888.00000,-888888.00000,-888888.00000,3.1,295,2.8,-1.3,-888888.00000,-888888.00000,
45,-888888.00000,-888888.00000,-888888.00000,4.6,320,3,-3.5,-888888.00000,-888888.00000,
43,-888888.00000,-888888.00000,-888888.00000,5.1,270,5.1,0,-888888.00000,-888888.00000,
41,-888888.00000,-888888.00000,-888888.00000,5.1,295,4.6,-2.2,-888888.00000,-888888.00000,
41,-888888.00000,-61.9,-94.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
37,-888888.00000,-888888.00000,-888888.00000,7.7,315,5.4,-5.4,-888888.00000,-888888.00000,
36,-888888.00000,-64.1,-97.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.4,-888888.00000,
34,-888888.00000,-62.3,-95.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
34,-888888.00000,-888888.00000,-888888.00000,10.8,320,6.9,-8.3,-888888.00000,-888888.00000,
33,-888888.00000,-56.9,-90.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
32,-888888.00000,-888888.00000,-888888.00000,15.4,320,9.9,-11.8,-888888.00000,-888888.00000,
31,-888888.00000,-58.5,-92.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
31,-888888.00000,-888888.00000,-888888.00000,13.4,320,8.6,-10.3,-888888.00000,-888888.00000,
30,23860,-56.3,-91.3,13.4,295,12.1,-5.7,0.5,-888888.00000,
29,-888888.00000,-55.5,-90.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
28,-888888.00000,-888888.00000,-888888.00000,15.9,265,15.8,1.4,-888888.00000,-888888.00000,
26,-888888.00000,-57.7,-91.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
23,-888888.00000,-888888.00000,-888888.00000,20.6,250,19.4,7,-888888.00000,-888888.00000,
20,-888888.00000,-56.9,-90.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
20,26420,-56.5,-91.5,17,255,16.4,4.4,0.5,-888888.00000,
19,-888888.00000,-888888.00000,-888888.00000,16.5,250,15.5,5.6,-888888.00000,-888888.00000,
18,-888888.00000,-54.3,-89.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
18,-888888.00000,-888888.00000,-888888.00000,14.4,250,13.5,4.9,-888888.00000,-888888.00000,
17,-888888.00000,-888888.00000,-888888.00000,17,245,15.4,7.2,-888888.00000,-888888.00000,
16,-888888.00000,-888888.00000,-888888.00000,11.3,255,10.9,2.9,-888888.00000,-888888.00000,
14,-888888.00000,-888888.00000,-888888.00000,9.3,285,9,-2.4,-888888.00000,-888888.00000,
14,-888888.00000,-55.5,-90.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
