LAT,LON,ID,STA_NAME,CODE,SOURCE,ELEVATION,DATE_TIME,SEA_LEVEL_PRESSURE,SURFACE_PRESSURE,PRECIPITABLE_WATER
636,-888888.00000,5.6,2.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,78.2,-888888.00000,
617,-888888.00000,-888888.00000,-888888.00000,0.5,145,-0.3,0.4,-888888.00000,-888888.00000,
595,-888888.00000,-888888.00000,-888888.00000,1,35,-0.6,-0.8,-888888.00000,-888888.00000,
573,-888888.00000,-888888.00000,-888888.00000,2.6,95,-2.6,0.2,-888888.00000,-888888.00000,
552,-888888.00000,-888888.00000,-888888.00000,3.6,30,-1.8,-3.1,-888888.00000,-888888.00000,
550,-888888.00000,0,-7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,59.3,-888888.00000,
537,-888888.00000,-0.1,-9.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,50.7,-888888.00000,
532,-888888.00000,-888888.00000,-888888.00000,5.7,95,-5.7,0.5,-888888.00000,-888888.00000,
512,-888888.00000,-888888.00000,-888888.00000,6.7,130,-5.1,4.3,-888888.00000,-888888.00000,
500,5890,-4.3,-12.3,6.7,130,-5.1,4.3,53.7,-888888.00000,
493,-888888.00000,-888888.00000,-888888.00000,6.2,120,-5.4,3.1,-888888.00000,-888888.00000,
475,-888888.00000,-888888.00000,-888888.00000,4.1,125,-3.4,2.4,-888888.00000,-888888.00000,
456,-888888.00000,-888888.00000,-888888.00000,7.2,125,-5.9,4.1,-888888.00000,-888888.00000,
437,-888888.00000,-11.5,-18.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,56.2,-888888.00000,
406,-888888.00000,-888888.00000,-888888.00000,9.8,75,-9.5,-2.5,-888888.00000,-888888.00000,
400,7610,-16.1,-21.1,11.3,80,-11.1,-2,65.4,-888888.00000,
367,-888888.00000,-21.7,-23.6,-888888.00000,-888888.00000,-888888.00000,-888888.00000,84.6,-888888.00000,
360,-888888.00000,-888888.00000,-888888.00000,14.9,80,-14.7,-2.6,-888888.00000,-888888.00000,
359,-888888.00000,-21.3,-27.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,58.4,-888888.00000,
345,-888888.00000,-888888.00000,-888888.00000,17,75,-16.4,-4.4,-888888.00000,-888888.00000,
331,-888888.00000,-888888.00000,-888888.00000,13.9,80,-13.7,-2.4,-888888.00000,-888888.00000,
330,-888888.00000,-24.9,-31.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,52.2,-888888.00000,
321,-888888.00000,-25.3,-41.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,21,-888888.00000,
318,-888888.00000,-888888.00000,-888888.00000,19,70,-17.9,-6.5,-888888.00000,-888888.00000,
300,9710,-29.1,-50.1,18,70,-16.9,-6.2,11.3,-888888.00000,
292,-888888.00000,-888888.00000,-888888.00000,17,75,-16.4,-4.4,-888888.00000,-888888.00000,
280,-888888.00000,-888888.00000,-888888.00000,14.9,60,-12.9,-7.5,-888888.00000,-888888.00000,
272,-888888.00000,-34.5,-50.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,18.1,-888888.00000,
261,-888888.00000,-35.5,-67.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.3,-888888.00000,
250,10990,-38.3,-68.3,11.3,80,-11.1,-2,2.8,-888888.00000,
235,-888888.00000,-888888.00000,-888888.00000,10.3,100,-10.1,1.8,-888888.00000,-888888.00000,
200,12490,-50.7,-76.7,11.3,85,-11.3,-1,3.1,-888888.00000,
197,-888888.00000,-888888.00000,-888888.00000,13.4,85,-13.3,-1.2,-888888.00000,-888888.00000,
196,-888888.00000,-51.5,-80.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.8,-888888.00000,
188,-888888.00000,-888888.00000,-888888.00000,15.4,100,-15.2,2.7,-888888.00000,-888888.00000,
163,-888888.00000,-888888.00000,-888888.00000,21.6,135,-15.3,15.3,-888888.00000,-888888.00000,
155,-888888.00000,-888888.00000,-888888.00000,27.8,140,-17.9,21.3,-888888.00000,-888888.00000,
150,14290,-65.3,-75.3,30.9,145,-17.7,25.3,23.8,-888888.00000,
147,-888888.00000,-888888.00000,-888888.00000,29.8,145,-17.1,24.4,-888888.00000,-888888.00000,
133,-888888.00000,-888888.00000,-888888.00000,24.7,125,-20.2,14.2,-888888.00000,-888888.00000,
127,-888888.00000,-73.5,-78.5,25.2,130,-19.3,16.2,46.4,-888888.00000,
114,-888888.00000,-888888.00000,-888888.00000,20.1,125,-16.5,11.5,-888888.00000,-888888.00000,
103,-888888.00000,-888888.00000,-888888.00000,20.1,105,-19.4,5.2,-888888.00000,-888888.00000,
100,16650,-82.5,-88.5,18.5,105,-17.9,4.8,35.5,-888888.00000,
98,-888888.00000,-83.5,-89.5,14.4,90,-14.4,0,35,-888888.00000,
92,-888888.00000,-888888.00000,-888888.00000,13.9,105,-13.4,3.6,-888888.00000,-888888.00000,
92,-888888.00000,-83.3,-89.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,35.1,-888888.00000,
84,-888888.00000,-76.7,-86.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,19.3,-888888.00000,
83,-888888.00000,-888888.00000,-888888.00000,12.3,80,-12.1,-2.1,-888888.00000,-888888.00000,
75,-888888.00000,-888888.00000,-888888.00000,10.8,105,-10.4,2.8,-888888.00000,-888888.00000,
71,-888888.00000,-888888.00000,-888888.00000,13.9,60,-12,-7,-888888.00000,-888888.00000,
70,18690,-72.9,-90.9,13.9,60,-12,-7,5.1,-888888.00000,
68,-888888.00000,-888888.00000,-888888.00000,9.8,65,-8.9,-4.1,-888888.00000,-888888.00000,
64,-888888.00000,-888888.00000,-888888.00000,11.3,110,-10.6,3.9,-888888.00000,-888888.00000,
60,-888888.00000,-70.3,-96.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.2,-888888.00000,
58,-888888.00000,-888888.00000,-888888.00000,6.2,130,-4.7,4,-888888.00000,-888888.00000,
57,-888888.00000,-64.9,-96.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
55,-888888.00000,-888888.00000,-888888.00000,2.1,235,1.7,1.2,-888888.00000,-888888.00000,
53,-888888.00000,-888888.00000,-888888.00000,5.1,210,2.6,4.4,-888888.00000,-888888.00000,
50,20710,-65.1,-97.1,2.6,165,-0.7,2.5,0.5,-888888.00000,
48,-888888.00000,-888888.00000,-888888.00000,3.6,280,3.5,-0.6,-888888.00000,-888888.00000,
46,-888888.00000,-67.1,-99.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.4,-888888.00000,
45,-888888.00000,-888888.00000,-888888.00000,2.6,230,2,1.7,-888888.00000,-888888.00000,
45,-888888.00000,-66.9,-98.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
44,-888888.00000,-63.9,-96.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
43,-888888.00000,-888888.00000,-888888.00000,4.6,305,3.8,-2.6,-888888.00000,-888888.00000,
41,-888888.00000,-60.5,-94.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
41,-888888.00000,-888888.00000,-888888.00000,8.7,285,8.4,-2.3,-888888.00000,-888888.00000,
39,-888888.00000,-888888.00000,-888888.00000,13.4,290,12.6,-4.6,-888888.00000,-888888.00000,
37,-888888.00000,-888888.00000,-888888.00000,7.7,255,7.4,2,-888888.00000,-888888.00000,
37,-888888.00000,-62.3,-95.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
36,-888888.00000,-888888.00000,-888888.00000,3.1,215,1.8,2.5,-888888.00000,-888888.00000,
35,-888888.00000,-60.9,-93.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
34,-888888.00000,-57.5,-91.5,8.7,315,6.2,-6.2,0.6,-888888.00000,
32,-888888.00000,-888888.00000,-888888.00000,12.9,290,12.1,-4.4,-888888.00000,-888888.00000,
32,-888888.00000,-55.7,-90.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
31,-888888.00000,-888888.00000,-888888.00000,17,295,15.4,-7.2,-888888.00000,-888888.00000,
30,-888888.00000,-57.5,-91.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
30,23870,-57.7,-91.7,16.5,295,15,-7,0.6,-888888.00000,
29,-888888.00000,-888888.00000,-888888.00000,13.9,295,12.6,-5.9,-888888.00000,-888888.00000,
29,-888888.00000,-54.9,-89.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
28,-888888.00000,-888888.00000,-888888.00000,14.9,250,14,5.1,-888888.00000,-888888.00000,
27,-888888.00000,-888888.00000,-888888.00000,13.4,255,12.9,3.5,-888888.00000,-888888.00000,
26,-888888.00000,-888888.00000,-888888.00000,19,255,18.4,4.9,-888888.00000,-888888.00000,
22,-888888.00000,-888888.00000,-888888.00000,17.5,245,15.9,7.4,-888888.00000,-888888.00000,
22,-888888.00000,-57.9,-91.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
21,-888888.00000,-888888.00000,-888888.00000,14.4,260,14.2,2.5,-888888.00000,-888888.00000,
20,-888888.00000,-888888.00000,-888888.00000,12.9,265,12.9,1.1,-888888.00000,-888888.00000,
20,26440,-58.1,-92.1,12.9,265,12.9,1.1,0.5,-888888.00000,
19,-888888.00000,-888888.00000,-888888.00000,17,270,17,0,-888888.00000,-888888.00000,
18,-888888.00000,-888888.00000,-888888.00000,15.9,275,15.8,-1.4,-888888.00000,-888888.00000,
17,-888888.00000,-888888.00000,-888888.00000,13.9,275,13.8,-1.2,-888888.00000,-888888.00000,
16,-888888.00000,-56.1,-91.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
15,-888888.00000,-888888.00000,-888888.00000,13.9,290,13.1,-4.8,-888888.00000,-888888.00000,
14,-888888.00000,-888888.00000,-888888.00000,14.9,290,14,-5.1,-888888.00000,-888888.00000,
14,-888888.00000,-51.3,-87.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
13,-888888.00000,-888888.00000,-888888.00000,12.3,270,12.3,0,-888888.00000,-888888.00000,
12,-888888.00000,-888888.00000,-888888.00000,15.4,260,15.2,2.7,-888888.00000,-888888.00000,
12,-888888.00000,-50.1,-86.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
