LAT,LON,ID,STA_NAME,CODE,SOURCE,ELEVATION,DATE_TIME,SEA_LEVEL_PRESSURE,SURFACE_PRESSURE,PRECIPITABLE_WATER
346,-888888.00000,-888888.00000,-888888.00000,7.7,55,-6.3,-4.4,-888888.00000,-888888.00000,
319,-888888.00000,-25.3,-41.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,21,-888888.00000,
300,-888888.00000,-28.7,-44.7,14.4,60,-12.5,-7.2,19.9,-888888.00000,
293,-888888.00000,-888888.00000,-888888.00000,14.4,55,-11.8,-8.3,-888888.00000,-888888.00000,
281,-888888.00000,-888888.00000,-888888.00000,15.9,60,-13.8,-8,-888888.00000,-888888.00000,
258,-888888.00000,-888888.00000,-888888.00000,16.5,60,-14.3,-8.3,-888888.00000,-888888.00000,
250,11000,-39.3,-57.3,14.9,60,-12.9,-7.5,13,-888888.00000,
247,-888888.00000,-888888.00000,-888888.00000,14.4,60,-12.5,-7.2,-888888.00000,-888888.00000,
227,-888888.00000,-45.1,-61.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,14.9,-888888.00000,
226,-888888.00000,-888888.00000,-888888.00000,16.5,55,-13.5,-9.5,-888888.00000,-888888.00000,
216,-888888.00000,-888888.00000,-888888.00000,10.8,70,-10.1,-3.7,-888888.00000,-888888.00000,
200,12490,-50.5,-75.5,8.2,80,-8.1,-1.4,3.6,-888888.00000,
182,-888888.00000,-55.9,-80.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.9,-888888.00000,
179,-888888.00000,-888888.00000,-888888.00000,7.2,100,-7.1,1.3,-888888.00000,-888888.00000,
171,-888888.00000,-888888.00000,-888888.00000,6.2,95,-6.2,0.5,-888888.00000,-888888.00000,
150,-888888.00000,-66.9,-80.9,12.3,135,-8.7,8.7,12.2,-888888.00000,
147,-888888.00000,-888888.00000,-888888.00000,13.4,135,-9.5,9.5,-888888.00000,-888888.00000,
142,-888888.00000,-69.9,-80.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,18.7,-888888.00000,
140,-888888.00000,-888888.00000,-888888.00000,15.9,140,-10.2,12.2,-888888.00000,-888888.00000,
125,-888888.00000,-75.1,-84.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,23.6,-888888.00000,
120,-888888.00000,-888888.00000,-888888.00000,14.9,115,-13.5,6.3,-888888.00000,-888888.00000,
118,-888888.00000,-77.1,-86.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,22.8,-888888.00000,
114,-888888.00000,-888888.00000,-888888.00000,9.8,105,-9.5,2.5,-888888.00000,-888888.00000,
113,-888888.00000,-75.7,-86.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,16.5,-888888.00000,
108,-888888.00000,-888888.00000,-888888.00000,6.2,110,-5.8,2.1,-888888.00000,-888888.00000,
103,-888888.00000,-888888.00000,-888888.00000,2.6,75,-2.5,-0.7,-888888.00000,-888888.00000,
100,16650,-80.1,-89.1,-888888.00000,0,-888888.00000,-888888.00000,21.5,-888888.00000,
98,-888888.00000,-888888.00000,-888888.00000,1.5,270,1.5,0,-888888.00000,-888888.00000,
93,-888888.00000,-83.1,-91.1,2.1,235,1.7,1.2,24.4,-888888.00000,
92,-888888.00000,-888888.00000,-888888.00000,2.6,195,0.7,2.5,-888888.00000,-888888.00000,
88,-888888.00000,-83.1,-91.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,24.4,-888888.00000,
88,-888888.00000,-888888.00000,-888888.00000,6.2,135,-4.4,4.4,-888888.00000,-888888.00000,
85,-888888.00000,-77.3,-89.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,13.3,-888888.00000,
83,-888888.00000,-888888.00000,-888888.00000,10.3,75,-9.9,-2.7,-888888.00000,-888888.00000,
74,-888888.00000,-73.9,-88.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,8.5,-888888.00000,
71,-888888.00000,-75.3,-89.3,10.8,65,-9.8,-4.6,9.8,-888888.00000,
70,18690,-74.3,-89.3,11.8,75,-11.4,-3.1,8.4,-888888.00000,
69,-888888.00000,-69.9,-89.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,4,-888888.00000,
64,-888888.00000,-888888.00000,-888888.00000,12.9,85,-12.9,-1.1,-888888.00000,-888888.00000,
64,-888888.00000,-68.5,-91.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.4,-888888.00000,
60,-888888.00000,-71.1,-93.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.6,-888888.00000,
58,-888888.00000,-888888.00000,-888888.00000,17,90,-17,0,-888888.00000,-888888.00000,
58,-888888.00000,-71.1,-94.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.1,-888888.00000,
56,-888888.00000,-67.5,-94.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.2,-888888.00000,
55,-888888.00000,-888888.00000,-888888.00000,8.2,105,-7.9,2.1,-888888.00000,-888888.00000,
50,-888888.00000,-888888.00000,-888888.00000,2.1,60,-1.8,-1.1,-888888.00000,-888888.00000,
50,20710,-65.1,-96.1,2.1,55,-1.7,-1.2,0.6,-888888.00000,
48,-888888.00000,-888888.00000,-888888.00000,6.2,280,6.1,-1.1,-888888.00000,-888888.00000,
47,-888888.00000,-64.9,-96.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
46,-888888.00000,-62.7,-95.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
44,-888888.00000,-64.3,-97.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.4,-888888.00000,
43,-888888.00000,-888888.00000,-888888.00000,11.3,285,10.9,-2.9,-888888.00000,-888888.00000,
42,-888888.00000,-60.1,-94.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
37,-888888.00000,-888888.00000,-888888.00000,14.4,260,14.2,2.5,-888888.00000,-888888.00000,
34,-888888.00000,-60.3,-94.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
32,-888888.00000,-888888.00000,-888888.00000,10.3,300,8.9,-5.2,-888888.00000,-888888.00000,
32,-888888.00000,-57.5,-91.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
30,23890,-58.1,-92.1,13.4,275,13.3,-1.2,0.5,-888888.00000,
28,-888888.00000,-888888.00000,-888888.00000,11.3,265,11.3,1,-888888.00000,-888888.00000,
27,-888888.00000,-59.5,-93.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
24,-888888.00000,-56.5,-91.5,13.9,250,13.1,4.8,0.5,-888888.00000,
23,-888888.00000,-888888.00000,-888888.00000,16.5,240,14.3,8.3,-888888.00000,-888888.00000,
20,-888888.00000,-58.7,-92.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
20,26440,-58.9,-92.9,16.5,270,16.5,0,0.5,-888888.00000,
19,-888888.00000,-55.7,-90.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
17,-888888.00000,-888888.00000,-888888.00000,16.5,300,14.3,-8.3,-888888.00000,-888888.00000,
16,-888888.00000,-56.3,-91.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
14,-888888.00000,-888888.00000,-888888.00000,17,270,17,0,-888888.00000,-888888.00000,
14,-888888.00000,-51.3,-87.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
