LAT,LON,ID,STA_NAME,CODE,SOURCE,ELEVATION,DATE_TIME,SEA_LEVEL_PRESSURE,SURFACE_PRESSURE,PRECIPITABLE_WATER
62,-888888.00000,-64.5,-93.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1,-888888.00000,
61,-888888.00000,-888888.00000,-888888.00000,17,125,-13.9,9.8,-888888.00000,-888888.00000,
58,-888888.00000,-888888.00000,-888888.00000,6.7,110,-6.3,2.3,-888888.00000,-888888.00000,
55,-888888.00000,-888888.00000,-888888.00000,3.6,275,3.6,-0.3,-888888.00000,-888888.00000,
54,-888888.00000,-64.1,-97.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.4,-888888.00000,
50,20690,-66.1,-98.1,11.8,305,9.7,-6.8,0.5,-888888.00000,
50,-888888.00000,-888888.00000,-888888.00000,11.3,305,9.3,-6.5,-888888.00000,-888888.00000,
49,-888888.00000,-67.3,-99.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.4,-888888.00000,
48,-888888.00000,-888888.00000,-888888.00000,7.7,320,4.9,-5.9,-888888.00000,-888888.00000,
46,-888888.00000,-65.5,-97.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
45,-888888.00000,-888888.00000,-888888.00000,3.1,5,-0.3,-3.1,-888888.00000,-888888.00000,
44,-888888.00000,-60.5,-94.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
43,-888888.00000,-888888.00000,-888888.00000,4.1,260,4,0.7,-888888.00000,-888888.00000,
41,-888888.00000,-888888.00000,-888888.00000,7.2,265,7.2,0.6,-888888.00000,-888888.00000,
39,-888888.00000,-62.7,-95.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
34,-888888.00000,-62.7,-95.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
34,-888888.00000,-888888.00000,-888888.00000,10.3,305,8.4,-5.9,-888888.00000,-888888.00000,
32,-888888.00000,-888888.00000,-888888.00000,13.4,280,13.2,-2.3,-888888.00000,-888888.00000,
32,-888888.00000,-58.5,-92.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
30,23850,-58.5,-92.5,17.5,270,17.5,0,0.5,-888888.00000,
29,-888888.00000,-888888.00000,-888888.00000,20.1,270,20.1,0,-888888.00000,-888888.00000,
24,-888888.00000,-888888.00000,-888888.00000,17.5,255,16.9,4.5,-888888.00000,-888888.00000,
23,-888888.00000,-888888.00000,-888888.00000,14.4,260,14.2,2.5,-888888.00000,-888888.00000,
22,-888888.00000,-888888.00000,-888888.00000,15.4,260,15.2,2.7,-888888.00000,-888888.00000,
21,-888888.00000,-57.1,-91.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.6,-888888.00000,
20,-888888.00000,-888888.00000,-888888.00000,10.8,255,10.4,2.8,-888888.00000,-888888.00000,
20,26420,-56.1,-91.1,10.3,255,9.9,2.7,0.5,-888888.00000,
18,-888888.00000,-888888.00000,-888888.00000,13.4,255,12.9,3.5,-888888.00000,-888888.00000,
17,-888888.00000,-888888.00000,-888888.00000,15.4,270,15.4,0,-888888.00000,-888888.00000,
17,-888888.00000,-52.7,-88.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,0.5,-888888.00000,
16,-888888.00000,-888888.00000,-888888.00000,14.9,285,14.4,-3.9,-888888.00000,-888888.00000,
