LAT,LON,ID,STA_NAME,CODE,SOURCE,ELEVATION,DATE_TIME,SEA_LEVEL_PRESSURE,SURFACE_PRESSURE,PRECIPITABLE_WATER
362,-888888.00000,-21.3,-32.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,36.5,-888888.00000,
349,-888888.00000,-21.9,-38.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,19.9,-888888.00000,
300,9730,-29.5,-48.5,21.6,80,-21.3,-3.8,14.1,-888888.00000,
295,-888888.00000,-30.7,-48.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,15.4,-888888.00000,
293,-888888.00000,-888888.00000,-888888.00000,20.6,85,-20.5,-1.8,-888888.00000,-888888.00000,
250,11010,-38.7,-60.7,22.6,80,-22.3,-3.9,8,-888888.00000,
226,-888888.00000,-888888.00000,-888888.00000,18,90,-18,0,-888888.00000,-888888.00000,
216,-888888.00000,-888888.00000,-888888.00000,14.4,90,-14.4,0,-888888.00000,-888888.00000,
200,12490,-50.9,-72.9,11.8,105,-11.4,3.1,5.6,-888888.00000,
198,-888888.00000,-51.1,-74.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,4.8,-888888.00000,
188,-888888.00000,-888888.00000,-888888.00000,13.9,100,-13.7,2.4,-888888.00000,-888888.00000,
171,-888888.00000,-888888.00000,-888888.00000,18.5,115,-16.8,7.8,-888888.00000,-888888.00000,
150,14300,-66.3,-78.3,20.6,120,-17.8,10.3,17.1,-888888.00000,
145,-888888.00000,-68.1,-78.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,22.7,-888888.00000,
120,-888888.00000,-888888.00000,-888888.00000,17,115,-15.4,7.2,-888888.00000,-888888.00000,
116,-888888.00000,-77.5,-86.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,22.6,-888888.00000,
114,-888888.00000,-888888.00000,-888888.00000,13.4,105,-12.9,3.5,-888888.00000,-888888.00000,
108,-888888.00000,-888888.00000,-888888.00000,5.7,95,-5.7,0.5,-888888.00000,-888888.00000,
103,-888888.00000,-888888.00000,-888888.00000,2.6,85,-2.6,-0.2,-888888.00000,-888888.00000,
100,16660,-80.1,-88.1,2.6,100,-2.6,0.5,25.7,-888888.00000,
98,-888888.00000,-888888.00000,-888888.00000,5.1,130,-3.9,3.3,-888888.00000,-888888.00000,
92,-888888.00000,-888888.00000,-888888.00000,8.7,150,-4.3,7.5,-888888.00000,-888888.00000,
90,-888888.00000,-82.1,-89.1,7.2,135,-5.1,5.1,29.8,-888888.00000,
88,-888888.00000,-888888.00000,-888888.00000,8.2,80,-8.1,-1.4,-888888.00000,-888888.00000,
76,-888888.00000,-76.3,-87.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,16.3,-888888.00000,
71,-888888.00000,-76.9,-87.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,16.1,-888888.00000,
71,-888888.00000,-888888.00000,-888888.00000,15.4,75,-14.9,-4,-888888.00000,-888888.00000,
70,18690,-75.9,-87.9,17.5,70,-16.4,-6,13.8,-888888.00000,
68,-888888.00000,-71.9,-86.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,9,-888888.00000,
66,-888888.00000,-73.1,-87.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,10.4,-888888.00000,
64,-888888.00000,-888888.00000,-888888.00000,20.1,70,-18.9,-6.9,-888888.00000,-888888.00000,
62,-888888.00000,-66.7,-86.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,4.5,-888888.00000,
61,-888888.00000,-888888.00000,-888888.00000,8.7,110,-8.2,3,-888888.00000,-888888.00000,
58,-888888.00000,-888888.00000,-888888.00000,4.1,180,0,4.1,-888888.00000,-888888.00000,
55,-888888.00000,-888888.00000,-888888.00000,4.1,230,3.1,2.6,-888888.00000,-888888.00000,
53,-888888.00000,-888888.00000,-888888.00000,5.1,195,1.3,4.9,-888888.00000,-888888.00000,
50,-888888.00000,-66.5,-88.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,3.2,-888888.00000,
50,20710,-66.5,-88.5,9.8,220,6.3,7.5,3.2,-888888.00000,
48,-888888.00000,-888888.00000,-888888.00000,6.2,245,5.6,2.6,-888888.00000,-888888.00000,
47,-888888.00000,-63.3,-88.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.1,-888888.00000,
45,-888888.00000,-888888.00000,-888888.00000,6.2,215,3.6,5.1,-888888.00000,-888888.00000,
43,-888888.00000,-888888.00000,-888888.00000,4.6,265,4.6,0.4,-888888.00000,-888888.00000,
43,-888888.00000,-65.3,-88.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.8,-888888.00000,
41,-888888.00000,-888888.00000,-888888.00000,6.2,260,6.1,1.1,-888888.00000,-888888.00000,
40,-888888.00000,-61.1,-87.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2,-888888.00000,
39,-888888.00000,-888888.00000,-888888.00000,14.4,285,13.9,-3.7,-888888.00000,-888888.00000,
36,-888888.00000,-888888.00000,-888888.00000,11.8,290,11.1,-4,-888888.00000,-888888.00000,
35,-888888.00000,-63.3,-87.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.5,-888888.00000,
31,-888888.00000,-888888.00000,-888888.00000,9.3,325,5.3,-7.6,-888888.00000,-888888.00000,
30,23850,-60.5,-86.5,5.7,315,4,-4,2,-888888.00000,
30,-888888.00000,-60.5,-86.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2,-888888.00000,
29,-888888.00000,-888888.00000,-888888.00000,2.6,295,2.4,-1.1,-888888.00000,-888888.00000,
28,-888888.00000,-888888.00000,-888888.00000,5.1,275,5.1,-0.4,-888888.00000,-888888.00000,
28,-888888.00000,-53.3,-85.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1,-888888.00000,
27,-888888.00000,-888888.00000,-888888.00000,14.9,240,12.9,7.5,-888888.00000,-888888.00000,
26,-888888.00000,-51.3,-84.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1,-888888.00000,
23,-888888.00000,-56.3,-83.3,18.5,260,18.2,3.2,2.1,-888888.00000,
20,-888888.00000,-888888.00000,-888888.00000,15.4,255,14.9,4,-888888.00000,-888888.00000,
20,26440,-57.1,-85.1,15.4,255,14.9,4,1.7,-888888.00000,
19,-888888.00000,-888888.00000,-888888.00000,10.8,265,10.8,0.9,-888888.00000,-888888.00000,
18,-888888.00000,-888888.00000,-888888.00000,6.7,280,6.6,-1.2,-888888.00000,-888888.00000,
18,-888888.00000,-57.3,-85.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,1.7,-888888.00000,
