LAT,LON,ID,STA_NAME,CODE,SOURCE,ELEVATION,DATE_TIME,SEA_LEVEL_PRESSURE,SURFACE_PRESSURE,PRECIPITABLE_WATER
514,-888888.00000,-0.9,-23.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,15.6,-888888.00000,
512,-888888.00000,-888888.00000,-888888.00000,1.5,235,1.2,0.9,-888888.00000,-888888.00000,
500,5890,-2.1,-28.1,2.6,195,0.7,2.5,11.6,-888888.00000,
493,-888888.00000,-888888.00000,-888888.00000,2.6,185,0.2,2.6,-888888.00000,-888888.00000,
489,-888888.00000,-2.3,-33.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,7.2,-888888.00000,
475,-888888.00000,-888888.00000,-888888.00000,2.1,70,-2,-0.7,-888888.00000,-888888.00000,
457,-888888.00000,-888888.00000,-888888.00000,2.1,15,-0.5,-2,-888888.00000,-888888.00000,
439,-888888.00000,-888888.00000,-888888.00000,2.6,360,0,-2.6,-888888.00000,-888888.00000,
434,-888888.00000,-10.9,-24.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,30.6,-888888.00000,
423,-888888.00000,-888888.00000,-888888.00000,2.1,55,-1.7,-1.2,-888888.00000,-888888.00000,
406,-888888.00000,-888888.00000,-888888.00000,4.6,200,1.6,4.3,-888888.00000,-888888.00000,
400,7620,-14.9,-40.9,4.6,205,1.9,4.2,8.9,-888888.00000,
380,-888888.00000,-16.1,-53.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.5,-888888.00000,
375,-888888.00000,-888888.00000,-888888.00000,4.1,185,0.4,4.1,-888888.00000,-888888.00000,
346,-888888.00000,-888888.00000,-888888.00000,3.6,175,-0.3,3.6,-888888.00000,-888888.00000,
332,-888888.00000,-888888.00000,-888888.00000,6.2,195,1.6,6,-888888.00000,-888888.00000,
330,-888888.00000,-25.1,-55.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,4.3,-888888.00000,
319,-888888.00000,-888888.00000,-888888.00000,3.1,190,0.5,3.1,-888888.00000,-888888.00000,
300,9740,-29.1,-53.1,2.1,190,0.4,2.1,8,-888888.00000,
293,-888888.00000,-30.3,-55.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,6.8,-888888.00000,
281,-888888.00000,-888888.00000,-888888.00000,2.6,155,-1.1,2.4,-888888.00000,-888888.00000,
269,-888888.00000,-888888.00000,-888888.00000,2.6,125,-2.1,1.5,-888888.00000,-888888.00000,
258,-888888.00000,-888888.00000,-888888.00000,5.7,155,-2.4,5.2,-888888.00000,-888888.00000,
250,11010,-38.7,-69.7,6.2,155,-2.6,5.6,2.4,-888888.00000,
233,-888888.00000,-41.9,-72.9,-888888.00000,-888888.00000,-888888.00000,-888888.00000,2.1,-888888.00000,
216,-888888.00000,-888888.00000,-888888.00000,8.7,140,-5.6,6.7,-888888.00000,-888888.00000,
200,12500,-51.5,-71.5,8.7,140,-5.6,6.7,7.4,-888888.00000,
181,-888888.00000,-56.7,-72.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,11.5,-888888.00000,
179,-888888.00000,-888888.00000,-888888.00000,14.4,155,-6.1,13.1,-888888.00000,-888888.00000,
171,-888888.00000,-888888.00000,-888888.00000,19.5,170,-3.4,19.2,-888888.00000,-888888.00000,
155,-888888.00000,-65.1,-73.1,-888888.00000,-888888.00000,-888888.00000,-888888.00000,32.2,-888888.00000,
150,14310,-66.9,-72.9,19,160,-6.5,17.9,42.4,-888888.00000,
145,-888888.00000,-68.5,-74.5,-888888.00000,-888888.00000,-888888.00000,-888888.00000,41.7,-888888.00000,
141,-888888.00000,-69.7,-74.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,48,-888888.00000,
140,-888888.00000,-888888.00000,-888888.00000,18,140,-11.6,13.8,-888888.00000,-888888.00000,
137,-888888.00000,-69.3,-77.3,-888888.00000,-888888.00000,-888888.00000,-888888.00000,30.4,-888888.00000,
134,-888888.00000,-68.7,-79.7,-888888.00000,-888888.00000,-888888.00000,-888888.00000,19.1,-888888.00000,
121,-888888.00000,-888888.00000,-888888.00000,15.4,120,-13.3,7.7,-888888.00000,-888888.00000,
115,-888888.00000,-888888.00000,-888888.00000,14.9,125,-12.2,8.5,-888888.00000,-888888.00000,
103,-888888.00000,-888888.00000,-888888.00000,12.9,120,-11.2,6.4,-888888.00000,-888888.00000,
100,16670,-82.1,-87.1,11.8,135,-8.3,8.3,42.6,-888888.00000,
